40	4	-0.466	4	5	6.4e-05
41	4	0.22629	4	7	6.4e-05
42	4	0.12992	4	9	6.4e-05
43	4	-0.56226	5	1	6.4e-05
44	4	-0.31626	5	2	6.4e-05
45	4	0.46895	5	4	6.4e-05
46	4	0.34404	5	6	6.4e-05
47	4	-0.34404	6	5	6.4e-05
48	4	0.05467	6	11	6.4e-05
49	4	0.063181	6	12	6.4e-05
50	4	0.14338	6	13	6.4e-05
51	4	-0.22629	7	4	6.4e-05
52	4	1.3947e-09	7	8	6.4e-05
53	4	0.22629	7	9	6.4e-05
54	4	-1.3947e-09	8	7	6.4e-05
55	4	-0.12992	9	4	6.4e-05
56	4	-0.22629	9	7	6.4e-05
57	4	0.044206	9	10	6.4e-05
58	4	0.079166	9	14	6.4e-05
59	4	-0.044093	10	9	6.4e-05
60	4	-0.026309	10	11	6.4e-05
61	4	-0.054403	11	6	6.4e-05
62	4	0.026359	11	10	6.4e-05
63	4	-0.062714	12	6	6.4e-05
64	4	0.012197	12	13	6.4e-05
65	4	-0.14204	13	6	6.4e-05
66	4	-0.012164	13	12	6.4e-05
67	4	0.041427	13	14	6.4e-05
68	4	-0.07831	14	9	6.4e-05
69	4	-0.041159	14	13	6.4e-05
70	5	-0.052028	1	2	6.4e-05
71	5	0.087505	1	5	6.4e-05
72	5	0.18556	2	1	6.4e-05
73	5	0.10585	2	3	6.4e-05
74	5	0.019104	2	4	6.4e-05
75	5	0.04287	2	5	6.4e-05
76	5	-0.0053447	3	2	6.4e-05
77	5	-0.0057866	3	4	6.4e-05
78	5	0.047381	4	2	6.4e-05
79	5	0.023686	4	3	6.4e-05
80	5	0.12074	4	5	6.4e-05
81	5	-0.21543	4	7	6.4e-05
82	5	-0.075091	4	9	6.4e-05
83	5	0.03312	5	1	6.4e-05
84	5	0.010759	5	2	6.4e-05
85	5	-0.11142	5	4	6.4e-05
86	5	-0.18447	5	6	6.4e-05
87	5	0.21855	6	5	6.4e-05
88	5	0.015193	6	11	6.4e-05
89	5	0.018817	6	12	6.4e-05
90	5	0.051931	6	13	6.4e-05
91	5	0.23449	7	4	6.4e-05
92	5	-0.13638	7	8	6.4e-05
93	5	0.02447	7	9	6.4e-05
94	5	0.13925	8	7	6.4e-05
95	5	0.086677	9	4	6.4e-05
96	5	-0.019469	9	7	6.4e-05
97	5	0.045577	9	10	6.4e-05
98	5	0.037058	9	14	6.4e-05
99	5	-0.045277	10	9	6.4e-05
100	5	-9.2873e-05	10	11	6.4e-05
101	5	-0.014634	11	6	6.4e-05
102	5	0.00021112	11	10	6.4e-05
103	5	-0.017846	12	6	6.4e-05
104	5	0.0045959	12	13	6.4e-05
105	5	-0.049285	13	6	6.4e-05
106	5	-0.0045656	13	12	6.4e-05
107	5	0.005399	13	14	6.4e-05
108	5	-0.035237	14	9	6.4e-05
109	5	-0.0048532	14	13	6.4e-05
1	1	1	1	0	1e-06
2	2	1.7616	1	0	1e-05
3	2	0.12754	2	0	1e-05
4	2	-0.69174	3	0	1e-05
5	2	-0.35974	4	0	1e-05
6	2	-0.065633	5	0	1e-05
7	2	-0.08341	6	0	1e-05
8	2	-6.7133e-08	7	0	1e-05
9	2	-1.4117e-09	8	0	1e-05
10	2	-0.23377	9	0	1e-05
11	2	-0.07093	10	0	1e-05
12	2	-0.028399	11	0	1e-05
13	2	-0.048653	12	0	1e-05
14	2	-0.11181	13	0	1e-05
15	2	-0.11853	14	0	1e-05
16	3	-0.077703	1	0	1e-05
17	3	0.17156	2	0	1e-05
18	3	-0.070088	3	0	1e-05
19	3	0.029352	4	0	1e-05
20	3	-0.013814	5	0	1e-05
21	3	-0.028207	6	0	1e-05
22	3	1.5268e-07	7	0	1e-05
23	3	0.13936	8	0	1e-05
24	3	0.084025	9	0	1e-05
25	3	-0.04571	10	0	1e-05
26	3	-0.014605	11	0	1e-05
27	3	-0.012761	12	0	1e-05
28	3	-0.048038	13	0	1e-05
29	3	-0.039777	14	0	1e-05
30	4	1.1856	1	2	6.4e-05
31	4	0.576	1	5	6.4e-05
32	4	-1.1613	2	1	6.4e-05
33	4	0.53858	2	3	6.4e-05
34	4	0.42991	2	4	6.4e-05
35	4	0.32033	2	5	6.4e-05
36	4	-0.52581	3	2	6.4e-05
37	4	-0.16593	3	4	6.4e-05
38	4	-0.42008	4	2	6.4e-05
39	4	0.16775	4	3	6.4e-05
40	4	-0.46359	4	5	6.4e-05
41	4	0.22627	4	7	6.4e-05
42	4	0.1299	4	9	6.4e-05
43	4	-0.55988	5	1	6.4e-05
44	4	-0.31495	5	2	6.4e-05
45	4	0.46651	5	4	6.4e-05
46	4	0.34268	5	6	6.4e-05
47	4	-0.34268	6	5	6.4e-05
48	4	0.055389	6	11	6.4e-05
49	4	0.061891	6	12	6.4e-05
50	4	0.14199	6	13	6.4e-05
51	4	-0.22627	7	4	6.4e-05
52	4	1.4117e-09	7	8	6.4e-05
53	4	0.22627	7	9	6.4e-05
54	4	-1.4117e-09	8	7	6.4e-05
55	4	-0.1299	9	4	6.4e-05
56	4	-0.22627	9	7	6.4e-05
57	4	0.044381	9	10	6.4e-05
58	4	0.078023	9	14	6.4e-05
59	4	-0.044266	10	9	6.4e-05
60	4	-0.026664	10	11	6.4e-05
61	4	-0.055115	11	6	6.4e-05
62	4	0.026715	11	10	6.4e-05
63	4	-0.061444	12	6	6.4e-05
64	4	0.012792	12	13	6.4e-05
65	4	-0.14067	13	6	6.4e-05
66	4	-0.012755	13	12	6.4e-05
67	4	0.041616	13	14	6.4e-05
68	4	-0.077189	14	9	6.4e-05
69	4	-0.041345	14	13	6.4e-05
70	5	-0.050683	1	2	6.4e-05
71	5	0.087588	1	5	6.4e-05
72	5	0.18354	2	1	6.4e-05
73	5	0.10616	2	3	6.4e-05
74	5	0.019313	2	4	6.4e-05
75	5	0.042951	2	5	6.4e-05
76	5	-0.0060879	3	2	6.4e-05
77	5	-0.0062625	3	4	6.4e-05
78	5	0.046903	4	2	6.4e-05
79	5	0.02414	4	3	6.4e-05
80	5	0.11991	4	5	6.4e-05
81	5	-0.21511	4	7	6.4e-05
82	5	-0.074882	4	9	6.4e-05
83	5	0.032464	5	1	6.4e-05
84	5	0.010543	5	2	6.4e-05
85	5	-0.1107	5	4	6.4e-05
86	5	-0.18437	5	6	6.4e-05
87	5	0.21823	6	5	6.4e-05
88	5	0.015324	6	11	6.4e-05
89	5	0.018289	6	12	6.4e-05
90	5	0.051403	6	13	6.4e-05
91	5	0.23414	7	4	6.4e-05
92	5	-0.13648	7	8	6.4e-05
93	5	0.024922	7	9	6.4e-05
94	5	0.13936	8	7	6.4e-05
95	5	0.086448	9	4	6.4e-05
96	5	-0.019919	9	7	6.4e-05
97	5	0.045991	9	10	6.4e-05
98	5	0.036766	9	14	6.4e-05
99	5	-0.045687	10	9	6.4e-05
100	5	-2.3692e-05	10	11	6.4e-05
101	5	-0.014751	11	6	6.4e-05
102	5	0.00014518	11	10	6.4e-05
103	5	-0.017358	12	6	6.4e-05
104	5	0.0045968	12	13	6.4e-05
105	5	-0.048808	13	6	6.4e-05
106	5	-0.0045639	13	12	6.4e-05
107	5	0.0053339	13	14	6.4e-05
108	5	-0.034993	14	9	6.4e-05
109	5	-0.0047836	14	13	6.4e-05
1	1	1	1	0	1e-06
2	2	1.7555	1	0	1e-05
3	2	0.12714	2	0	1e-05
4	2	-0.68775	3	0	1e-05
5	2	-0.36216	4	0	1e-05
6	2	-0.065484	5	0	1e-05
7	2	-0.083025	6	0	1e-05
8	2	-7.7629e-08	7	0	1e-05
9	2	-1.4955e-09	8	0	1e-05
10	2	-0.23218	9	0	1e-05
11	2	-0.070594	10	0	1e-05
12	2	-0.026402	11	0	1e-05
13	2	-0.048995	12	0	1e-05
14	2	-0.11169	13	0	1e-05
15	2	-0.11833	14	0	1e-05
16	3	-0.076693	1	0	1e-05
17	3	0.16996	2	0	1e-05
18	3	-0.072003	3	0	1e-05
19	3	0.029549	4	0	1e-05
20	3	-0.013783	5	0	1e-05
21	3	-0.029879	6	0	1e-05
22	3	1.675e-07	7	0	1e-05
23	3	0.1386	8	0	1e-05
24	3	0.085007	9	0	1e-05
25	3	-0.045494	10	0	1e-05
26	3	-0.013578	11	0	1e-05
27	3	-0.012851	12	0	1e-05
28	3	-0.047985	13	0	1e-05
29	3	-0.039708	14	0	1e-05
30	4	1.1814	1	2	6.4e-05
31	4	0.57413	1	5	6.4e-05
32	4	-1.1572	2	1	6.4e-05
33	4	0.53603	2	3	6.4e-05
34	4	0.42887	2	4	6.4e-05
35	4	0.31943	2	5	6.4e-05
36	4	-0.52337	3	2	6.4e-05
37	4	-0.16438	3	4	6.4e-05
38	4	-0.41908	4	2	6.4e-05
39	4	0.16617	4	3	6.4e-05
40	4	-0.46305	4	5	6.4e-05
41	4	0.22476	4	7	6.4e-05
42	4	0.12904	4	9	6.4e-05
43	4	-0.55811	5	1	6.4e-05
44	4	-0.31407	5	2	6.4e-05
45	4	0.46596	5	4	6.4e-05
46	4	0.34073	5	6	6.4e-05
47	4	-0.34073	6	5	6.4e-05
48	4	0.053886	6	11	6.4e-05
49	4	0.062004	6	12	6.4e-05
50	4	0.14182	6	13	6.4e-05
51	4	-0.22476	7	4	6.4e-05
52	4	1.4955e-09	7	8	6.4e-05
53	4	0.22476	7	9	6.4e-05
54	4	-1.4955e-09	8	7	6.4e-05
55	4	-0.12904	9	4	6.4e-05
56	4	-0.22476	9	7	6.4e-05
57	4	0.043534	9	10	6.4e-05
58	4	0.07809	9	14	6.4e-05
59	4	-0.043422	10	9	6.4e-05
60	4	-0.027172	10	11	6.4e-05
61	4	-0.053628	11	6	6.4e-05
62	4	0.027225	11	10	6.4e-05
63	4	-0.061555	12	6	6.4e-05
64	4	0.012561	12	13	6.4e-05
65	4	-0.14051	13	6	6.4e-05
66	4	-0.012526	13	12	6.4e-05
67	4	0.041341	13	14	6.4e-05
68	4	-0.077254	14	9	6.4e-05
69	4	-0.041075	14	13	6.4e-05
70	5	-0.049582	1	2	6.4e-05
71	5	0.087497	1	5	6.4e-05
72	5	0.1819	2	1	6.4e-05
73	5	0.10651	2	3	6.4e-05
74	5	0.019165	2	4	6.4e-05
75	5	0.04279	2	5	6.4e-05
76	5	-0.0069246	3	2	6.4e-05
77	5	-0.0073411	3	4	6.4e-05
78	5	0.046909	4	2	6.4e-05
79	5	0.025138	4	3	6.4e-05
80	5	0.11977	4	5	6.4e-05
81	5	-0.21545	4	7	6.4e-05
82	5	-0.075221	4	9	6.4e-05
83	5	0.032128	5	1	6.4e-05
84	5	0.010613	5	2	6.4e-05
85	5	-0.11058	5	4	6.4e-05
86	5	-0.18423	5	6	6.4e-05
87	5	0.21777	6	5	6.4e-05
88	5	0.014331	6	11	6.4e-05
89	5	0.018317	6	12	6.4e-05
90	5	0.051155	6	13	6.4e-05
91	5	0.23437	7	4	6.4e-05
92	5	-0.13575	7	8	6.4e-05
93	5	0.023982	7	9	6.4e-05
94	5	0.1386	8	7	6.4e-05
95	5	0.086697	9	4	6.4e-05
96	5	-0.019051	9	7	6.4e-05
97	5	0.045704	9	10	6.4e-05
98	5	0.036944	9	14	6.4e-05
99	5	-0.045407	10	9	6.4e-05
100	5	-8.6406e-05	10	11	6.4e-05
101	5	-0.013791	11	6	6.4e-05
102	5	0.0002125	11	10	6.4e-05
103	5	-0.017383	12	6	6.4e-05
104	5	0.0045321	12	13	6.4e-05
105	5	-0.048569	13	6	6.4e-05
106	5	-0.0045003	13	12	6.4e-05
107	5	0.0050837	13	14	6.4e-05
108	5	-0.035166	14	9	6.4e-05
109	5	-0.0045414	14	13	6.4e-05
1	1	1	1	0	1e-06
2	2	1.7388	1	0	1e-05
3	2	0.12642	2	0	1e-05
4	2	-0.68572	3	0	1e-05
5	2	-0.35462	4	0	1e-05
6	2	-0.063432	5	0	1e-05
7	2	-0.083885	6	0	1e-05
8	2	-8.4072e-08	7	0	1e-05
9	2	-1.6371e-09	8	0	1e-05
10	2	-0.22952	9	0	1e-05
11	2	-0.072411	10	0	1e-05
12	2	-0.024552	11	0	1e-05
13	2	-0.048869	12	0	1e-05
14	2	-0.11125	13	0	1e-05
15	2	-0.11631	14	0	1e-05
16	3	-0.074099	1	0	1e-05
17	3	0.16579	2	0	1e-05
18	3	-0.073947	3	0	1e-05
19	3	0.028935	4	0	1e-05
20	3	-0.01335	5	0	1e-05
21	3	-0.032459	6	0	1e-05
22	3	1.8848e-07	7	0	1e-05
23	3	0.13739	8	0	1e-05
24	3	0.086622	9	0	1e-05
25	3	-0.046665	10	0	1e-05
26	3	-0.012626	11	0	1e-05
27	3	-0.012818	12	0	1e-05
28	3	-0.047797	13	0	1e-05
29	3	-0.039029	14	0	1e-05
30	4	1.1704	1	2	6.4e-05
31	4	0.56842	1	5	6.4e-05
32	4	-1.1467	2	1	6.4e-05
33	4	0.53276	2	3	6.4e-05
34	4	0.42435	2	4	6.4e-05
35	4	0.31599	2	5	6.4e-05
36	4	-0.52025	3	2	6.4e-05
37	4	-0.16547	3	4	6.4e-05
38	4	-0.41477	4	2	6.4e-05
39	4	0.16728	4	3	6.4e-05
40	4	-0.4586	4	5	6.4e-05
41	4	0.22327	4	7	6.4e-05
42	4	0.1282	4	9	6.4e-05
43	4	-0.55271	5	1	6.4e-05
44	4	-0.31075	5	2	6.4e-05
45	4	0.46146	5	4	6.4e-05
46	4	0.33858	5	6	6.4e-05
47	4	-0.33858	6	5	6.4e-05
48	4	0.052546	6	11	6.4e-05
49	4	0.061595	6	12	6.4e-05
50	4	0.14055	6	13	6.4e-05
51	4	-0.22327	7	4	6.4e-05
52	4	1.6371e-09	7	8	6.4e-05
53	4	0.22327	7	9	6.4e-05
54	4	-1.6371e-09	8	7	6.4e-05
55	4	-0.1282	9	4	6.4e-05
56	4	-0.22327	9	7	6.4e-05
57	4	0.044834	9	10	6.4e-05
58	4	0.077113	9	14	6.4e-05
59	4	-0.044717	10	9	6.4e-05
60	4	-0.027694	10	11	6.4e-05
61	4	-0.052302	11	6	6.4e-05
62	4	0.02775	11	10	6.4e-05
63	4	-0.061152	12	6	6.4e-05
64	4	0.012283	12	13	6.4e-05
65	4	-0.13926	13	6	6.4e-05
66	4	-0.012249	13	12	6.4e-05
67	4	0.04026	13	14	6.4e-05
68	4	-0.076297	14	9	6.4e-05
69	4	-0.040008	14	13	6.4e-05
70	5	-0.046758	1	2	6.4e-05
71	5	0.087265	1	5	6.4e-05
72	5	0.1777	2	1	6.4e-05
73	5	0.10695	2	3	6.4e-05
74	5	0.019012	2	4	6.4e-05
75	5	0.042533	2	5	6.4e-05
76	5	-0.0079935	3	2	6.4e-05
77	5	-0.0082157	3	4	6.4e-05
78	5	0.046448	4	2	6.4e-05
79	5	0.02608	4	3	6.4e-05
80	5	0.11879	4	5	6.4e-05
81	5	-0.21542	4	7	6.4e-05
82	5	-0.07542	4	9	6.4e-05
83	5	0.03107	5	1	6.4e-05
84	5	0.010527	5	2	6.4e-05
85	5	-0.10977	5	4	6.4e-05
86	5	-0.18354	5	6	6.4e-05
87	5	0.2167	6	5	6.4e-05
88	5	0.01358	6	11	6.4e-05
89	5	0.018185	6	12	6.4e-05
90	5	0.050536	6	13	6.4e-05
91	5	0.2342	7	4	6.4e-05
92	5	-0.13459	7	8	6.4e-05
93	5	0.023038	7	9	6.4e-05
94	5	0.13739	8	7	6.4e-05
95	5	0.086794	9	4	6.4e-05
96	5	-0.018177	9	7	6.4e-05
97	5	0.046666	9	10	6.4e-05
98	5	0.036662	9	14	6.4e-05
99	5	-0.046354	10	9	6.4e-05
100	5	-0.00031088	10	11	6.4e-05
101	5	-0.013068	11	6	6.4e-05
102	5	0.00044184	11	10	6.4e-05
103	5	-0.017263	12	6	6.4e-05
104	5	0.0044454	12	13	6.4e-05
105	5	-0.047997	13	6	6.4e-05
106	5	-0.004415	13	12	6.4e-05
107	5	0.0046157	13	14	6.4e-05
108	5	-0.034926	14	9	6.4e-05
109	5	-0.0041025	14	13	6.4e-05
1	1	1	1	0	1e-06
2	2	1.7348	1	0	1e-05
3	2	0.12382	2	0	1e-05
4	2	-0.68726	3	0	1e-05
5	2	-0.34605	4	0	1e-05
6	2	-0.064499	5	0	1e-05
7	2	-0.085446	6	0	1e-05
8	2	-7.9452e-08	7	0	1e-05
9	2	-1.6667e-09	8	0	1e-05
10	2	-0.23055	9	0	1e-05
11	2	-0.070834	10	0	1e-05
12	2	-0.025325	11	0	1e-05
13	2	-0.046149	12	0	1e-05
14	2	-0.11127	13	0	1e-05
15	2	-0.11695	14	0	1e-05
16	3	-0.073563	1	0	1e-05
17	3	0.16529	2	0	1e-05
18	3	-0.073796	3	0	1e-05
19	3	0.028235	4	0	1e-05
20	3	-0.013575	5	0	1e-05
21	3	-0.03348	6	0	1e-05
22	3	1.8983e-07	7	0	1e-05
23	3	0.13715	8	0	1e-05
24	3	0.086056	9	0	1e-05
25	3	-0.045648	10	0	1e-05
26	3	-0.013024	11	0	1e-05
27	3	-0.012105	12	0	1e-05
28	3	-0.047803	13	0	1e-05
29	3	-0.039245	14	0	1e-05
30	4	1.1683	1	2	6.4e-05
31	4	0.56652	1	5	6.4e-05
32	4	-1.1446	2	1	6.4e-05
33	4	0.5323	2	3	6.4e-05
34	4	0.42179	2	4	6.4e-05
35	4	0.31436	2	5	6.4e-05
36	4	-0.51981	3	2	6.4e-05
37	4	-0.16746	3	4	6.4e-05
38	4	-0.41233	4	2	6.4e-05
39	4	0.16931	4	3	6.4e-05
40	4	-0.45478	4	5	6.4e-05
41	4	0.22345	4	7	6.4e-05
42	4	0.1283	4	9	6.4e-05
43	4	-0.55091	5	1	6.4e-05
44	4	-0.30918	5	2	6.4e-05
45	4	0.45759	5	4	6.4e-05
46	4	0.338	5	6	6.4e-05
47	4	-0.338	6	5	6.4e-05
48	4	0.052705	6	11	6.4e-05
49	4	0.060064	6	12	6.4e-05
50	4	0.13978	6	13	6.4e-05
51	4	-0.22345	7	4	6.4e-05
52	4	1.6667e-09	7	8	6.4e-05
53	4	0.22345	7	9	6.4e-05
54	4	-1.6667e-09	8	7	6.4e-05
55	4	-0.1283	9	4	6.4e-05
56	4	-0.22345	9	7	6.4e-05
57	4	0.043866	9	10	6.4e-05
58	4	0.077331	9	14	6.4e-05
59	4	-0.043753	10	9	6.4e-05
60	4	-0.027081	10	11	6.4e-05
61	4	-0.05246	11	6	6.4e-05
62	4	0.027134	11	10	6.4e-05
63	4	-0.059643	12	6	6.4e-05
64	4	0.013495	12	13	6.4e-05
65	4	-0.13851	13	6	6.4e-05
66	4	-0.013455	13	12	6.4e-05
67	4	0.040698	13	14	6.4e-05
68	4	-0.07651	14	9	6.4e-05
69	4	-0.04044	14	13	6.4e-05
70	5	-0.046206	1	2	6.4e-05
71	5	0.087251	1	5	6.4e-05
72	5	0.17688	2	1	6.4e-05
73	5	0.10702	2	3	6.4e-05
74	5	0.019137	2	4	6.4e-05
75	5	0.042659	2	5	6.4e-05
76	5	-0.0081439	3	2	6.4e-05
77	5	-0.0079146	3	4	6.4e-05
78	5	0.045976	4	2	6.4e-05
79	5	0.02589	4	3	6.4e-05
80	5	0.11838	4	5	6.4e-05
81	5	-0.21518	4	7	6.4e-05
82	5	-0.075317	4	9	6.4e-05
83	5	0.030658	5	1	6.4e-05
84	5	0.010241	5	2	6.4e-05
85	5	-0.10951	5	4	6.4e-05
86	5	-0.18336	5	6	6.4e-05
87	5	0.21641	6	5	6.4e-05
88	5	0.01356	6	11	6.4e-05
89	5	0.017538	6	12	6.4e-05
90	5	0.05047	6	13	6.4e-05
91	5	0.23395	7	4	6.4e-05
92	5	-0.13436	7	8	6.4e-05
93	5	0.023073	7	9	6.4e-05
94	5	0.13715	8	7	6.4e-05
95	5	0.086695	9	4	6.4e-05
96	5	-0.018204	9	7	6.4e-05
97	5	0.046053	9	10	6.4e-05
98	5	0.03684	9	14	6.4e-05
99	5	-0.045752	10	9	6.4e-05
100	5	0.00010383	10	11	6.4e-05
101	5	-0.013046	11	6	6.4e-05
102	5	2.1363e-05	11	10	6.4e-05
103	5	-0.016663	12	6	6.4e-05
104	5	0.0045587	12	13	6.4e-05
105	5	-0.047957	13	6	6.4e-05
106	5	-0.0045225	13	12	6.4e-05
107	5	0.0046764	13	14	6.4e-05
108	5	-0.035093	14	9	6.4e-05
109	5	-0.004152	14	13	6.4e-05
1	1	1	1	0	1e-06
2	2	1.7407	1	0	1e-05
3	2	0.1262	2	0	1e-05
4	2	-0.68555	3	0	1e-05
5	2	-0.36037	4	0	1e-05
6	2	-0.063675	5	0	1e-05
7	2	-0.082573	6	0	1e-05
8	2	-8.9066e-08	7	0	1e-05
9	2	-1.6518e-09	8	0	1e-05
10	2	-0.23032	9	0	1e-05
11	2	-0.071402	10	0	1e-05
12	2	-0.02475	11	0	1e-05
13	2	-0.047473	12	0	1e-05
14	2	-0.11007	13	0	1e-05
15	2	-0.11588	14	0	1e-05
16	3	-0.07456	1	0	1e-05
17	3	0.16612	2	0	1e-05
18	3	-0.073934	3	0	1e-05
19	3	0.029404	4	0	1e-05
20	3	-0.013402	5	0	1e-05
21	3	-0.034093	6	0	1e-05
22	3	1.9699e-07	7	0	1e-05
23	3	0.13748	8	0	1e-05
24	3	0.086158	9	0	1e-05
25	3	-0.046015	10	0	1e-05
26	3	-0.012729	11	0	1e-05
27	3	-0.012452	12	0	1e-05
28	3	-0.047291	13	0	1e-05
29	3	-0.038886	14	0	1e-05
30	4	1.1718	1	2	6.4e-05
31	4	0.56887	1	5	6.4e-05
32	4	-1.148	2	1	6.4e-05
33	4	0.53304	2	3	6.4e-05
34	4	0.42512	2	4	6.4e-05
35	4	0.31606	2	5	6.4e-05
36	4	-0.52052	3	2	6.4e-05
37	4	-0.16503	3	4	6.4e-05
38	4	-0.4155	4	2	6.4e-05
39	4	0.16684	4	3	6.4e-05
40	4	-0.46144	4	5	6.4e-05
41	4	0.22217	4	7	6.4e-05
